Player ID,Timestamps,Hours Played,Money Spent ($),Criminal Score,Missions Completed,Player Rank,Team Affiliation,VIP Status,Cash on Hand ($),Sync Stability (%),Quest Exploit Score,Player Level,Dark Market Transactions,Transaction Amount ($),Neural Link Stability (%)
P2334,2025-02-17 20:01:42,289,5909,2,20,Interstellar Agent,Shadow Collective,Yes,14303,88.0,880,Quantum Sovereign,PixelPirate,6897,73.5
P2335,2025-02-15 17:13:17,106,13579,1,284,Cosmic Ensign,Shadow Collective,No,4125,94.1,902,Celestial Vanguard,ByteBandit,418,88.1
P2336,2025-02-15 02:00:52,126,4341,3,92,Interstellar Agent,Shadow Collective,No,2015,95.7,740,Quantum Sovereign,DataDrifter,2087,70.7
P2337,2025-02-16 02:24:45,500,2,6,447,Solar Admiral,Shadow Collective,No,462,79.4,184,Galactic Cadet,Error404,123,59.3
P2338,2025-02-15 04:16:15,413,49,10,453,Interstellar Agent,Shadow Collective,No,86,40.1,0,Galactic Cadet,RealityBender,183,56.4
P2339,2025-02-16 19:58:54,495,2,9,328,Universal Archon,Shadow Collective,No,16,58.3,0,Cosmic Initiate,Error404,168,54.2
P2340,2025-02-16 01:48:02,121,14147,0,220,Stellar Scout,Lone Wolf,No,10942,98.6,942,Celestial Vanguard,DataDrifter,9997,87.0
P2341,2025-02-16 01:10:43,275,19287,5,275,Stellar Scout,Cyber Sentinels,No,557,88.9,869,Celestial Vanguard,GlitchChip,589,93.1
P2342,2025-02-16 03:55:20,136,8454,2,269,Interstellar Agent,Shadow Collective,Yes,5275,96.8,780,Starborne Operative,Error404,7273,97.5
P2343,2025-02-16 00:32:52,271,10718,2,208,Cosmic Ensign,Cyber Sentinels,No,1334,85.7,943,Quantum Sovereign,RealityBender,7088,88.8
P2344,2025-02-16 01:29:34,100,11326,3,150,Stellar Scout,Shadow Collective,No,10223,88.8,722,Quantum Sovereign,GlitchChip,722,98.2
P2345,2025-02-16 20:26:00,466,11,7,382,Interstellar Agent,Shadow Collective,No,59,50.6,0,Galactic Cadet,Error404,60,44.5
P2346,2025-02-15 14:25:33,162,10686,0,271,Nebula Novice,Shadow Collective,Yes,3341,90.4,643,Celestial Vanguard,DataDrifter,1415,67.5
P2347,2025-02-17 06:06:13,453,12,6,439,Interstellar Agent,Shadow Collective,No,177,52.0,0,Galactic Cadet,CyberWraith,58,42.9
P2348,2025-02-15 18:00:34,164,2185,2,157,Stellar Scout,Lone Wolf,No,3579,94.2,516,Quantum Sovereign,PixelPirate,1792,61.1
P2349,2025-02-17 18:47:06,277,18798,1,236,Cosmic Ensign,Shadow Collective,No,2738,97.2,691,Celestial Vanguard,PixelPirate,4651,88.8
P2350,2025-02-17 12:55:40,172,13321,2,257,Cosmic Ensign,Shadow Collective,No,1282,93.3,661,Starborne Operative,GlitchChip,5108,69.9
P2351,2025-02-17 23:40:02,196,19506,1,202,Interstellar Agent,Cyber Sentinels,No,9985,98.3,826,Celestial Vanguard,GlitchChip,235,65.8
P2352,2025-02-16 01:04:29,245,4508,2,142,Stellar Scout,Shadow Collective,No,2809,85.2,490,Quantum Sovereign,ByteBandit,6807,73.5
P2353,2025-02-16 17:05:59,497,8,9,435,Interstellar Agent,Shadow Collective,No,95,61.2,0,Cosmic Initiate,CyberWraith,99,40.5
P2354,2025-02-16 07:32:05,277,1490,5,297,Stellar Scout,Cyber Sentinels,No,9139,89.3,407,Quantum Sovereign,PixelPirate,7878,78.6
P2355,2025-02-16 05:15:42,228,3135,4,82,Nebula Novice,Shadow Collective,Yes,8521,98.2,892,Celestial Vanguard,RealityBender,9961,74.2
P2356,2025-02-16 11:19:09,283,11044,2,162,Nebula Novice,Shadow Collective,No,2406,98.3,553,Quantum Sovereign,GhostCoder,7210,78.8
P2357,2025-02-16 16:13:03,112,4815,5,182,Cosmic Ensign,Shadow Collective,No,10466,89.7,772,Quantum Sovereign,NeonShifter,9327,75.1
P2358,2025-02-17 05:39:23,92,16593,1,105,Cosmic Ensign,Cyber Sentinels,No,1202,87.9,949,Quantum Sovereign,GlitchChip,9454,86.7
P2359,2025-02-15 02:56:01,153,11523,5,75,Cosmic Ensign,Cyber Sentinels,No,5549,87.9,759,Celestial Vanguard,ByteBandit,3879,66.0
P2360,2025-02-16 18:02:15,163,13604,5,300,Nebula Novice,Lone Wolf,No,7568,85.5,662,Quantum Sovereign,GlitchChip,9652,64.1
P2361,2025-02-17 09:42:13,487,18,6,360,Universal Archon,Shadow Collective,No,226,50.0,236,Cosmic Initiate,RealityBender,67,46.5
P2362,2025-02-15 05:28:45,117,7316,2,58,Stellar Scout,Shadow Collective,No,8389,95.7,747,Quantum Sovereign,ByteBandit,2441,76.6
P2363,2025-02-15 04:45:38,436,30,8,343,Interstellar Agent,Shadow Collective,No,130,58.5,0,Cosmic Initiate,CyberWraith,129,43.6
P2364,2025-02-17 12:03:40,288,12435,3,176,Interstellar Agent,Cyber Sentinels,Yes,2100,96.7,824,Quantum Sovereign,CyberWraith,9806,67.0
P2365,2025-02-16 05:18:12,213,1617,0,299,Cosmic Ensign,Cyber Sentinels,No,1242,86.9,860,Quantum Sovereign,CyberWraith,7864,80.3
P2366,2025-02-17 16:48:47,447,28,5,432,Interstellar Agent,Shadow Collective,No,405,77.8,260,Cosmic Initiate,GlitchChip,122,48.5
P2367,2025-02-16 05:17:00,97,19210,4,107,Interstellar Agent,Cyber Sentinels,No,4797,95.4,334,Quantum Sovereign,GhostCoder,3664,90.6
P2368,2025-02-16 07:35:52,70,9582,4,119,Nebula Novice,Lone Wolf,Yes,7896,98.7,455,Quantum Sovereign,DataDrifter,8621,89.8
P2369,2025-02-15 00:30:12,51,8510,0,288,Stellar Scout,Shadow Collective,No,11223,86.2,593,Celestial Vanguard,PixelPirate,4279,83.2
P2370,2025-02-17 04:49:07,193,14340,4,69,Stellar Scout,Cyber Sentinels,No,8283,94.7,465,Quantum Sovereign,GhostCoder,9248,64.1
P2371,2025-02-15 05:28:31,279,7800,5,114,Cosmic Ensign,Lone Wolf,No,4580,85.5,479,Starborne Operative,DataDrifter,6613,79.5
P2372,2025-02-16 05:42:58,430,16,9,379,Interstellar Agent,Shadow Collective,No,242,70.4,0,Cosmic Initiate,GlitchChip,180,54.8
P2373,2025-02-16 19:32:02,170,6238,3,148,Nebula Novice,Cyber Sentinels,No,996,88.7,390,Celestial Vanguard,GhostCoder,8898,63.0
P2374,2025-02-16 14:40:20,112,15556,4,133,Cosmic Ensign,Lone Wolf,No,12899,99.9,869,Starborne Operative,NeonShifter,7440,85.8
P2375,2025-02-16 13:38:20,454,37,7,363,Solar Admiral,Shadow Collective,No,396,56.9,76,Cosmic Initiate,GlitchChip,60,53.2
P2376,2025-02-16 22:02:43,180,14576,0,63,Cosmic Ensign,Shadow Collective,No,11510,97.5,463,Starborne Operative,RealityBender,6470,79.9
P2377,2025-02-15 02:08:16,473,18,8,425,Interstellar Agent,Shadow Collective,No,141,68.2,0,Cosmic Initiate,RealityBender,115,48.8
P2378,2025-02-15 07:39:35,277,6192,0,123,Interstellar Agent,Cyber Sentinels,No,7814,89.6,637,Celestial Vanguard,NeonShifter,3607,92.7
P2379,2025-02-16 15:39:07,192,14950,5,55,Interstellar Agent,Cyber Sentinels,No,2628,97.0,770,Celestial Vanguard,RealityBender,6915,99.0
P2380,2025-02-15 13:42:24,216,11873,5,53,Stellar Scout,Shadow Collective,No,14587,93.7,736,Celestial Vanguard,GhostCoder,4880,63.0
P2381,2025-02-16 06:03:55,114,8186,3,227,Stellar Scout,Lone Wolf,No,12646,97.5,680,Celestial Vanguard,GlitchChip,8409,70.9
P2382,2025-02-15 16:07:26,165,16783,5,273,Cosmic Ensign,Lone Wolf,No,10484,89.1,647,Quantum Sovereign,DataDrifter,6882,62.9
P2383,2025-02-17 22:50:55,255,17811,5,118,Interstellar Agent,Shadow Collective,No,14855,93.5,470,Starborne Operative,Error404,6282,61.5
P2384,2025-02-15 09:30:16,133,1142,1,199,Interstellar Agent,Shadow Collective,No,3046,86.8,790,Quantum Sovereign,NeonShifter,5553,91.6
P2385,2025-02-16 18:47:45,283,3346,3,75,Nebula Novice,Cyber Sentinels,No,7234,88.1,465,Quantum Sovereign,QuantumBreaker,141,68.9
P2386,2025-02-17 09:41:34,259,2014,2,129,Interstellar Agent,Shadow Collective,Yes,3068,91.6,862,Starborne Operative,ByteBandit,6249,72.8
P2387,2025-02-17 14:31:12,467,27,5,457,Universal Archon,Shadow Collective,No,1,74.7,257,Cosmic Initiate,GlitchChip,70,47.0
P2388,2025-02-16 21:19:39,92,16432,2,168,Stellar Scout,Shadow Collective,No,1580,98.3,713,Celestial Vanguard,GhostCoder,6071,74.6
P2389,2025-02-16 10:34:20,146,7952,5,96,Nebula Novice,Cyber Sentinels,No,11416,92.4,303,Celestial Vanguard,PixelPirate,1071,94.9
P2390,2025-02-16 00:34:03,172,7887,4,165,Nebula Novice,Cyber Sentinels,No,608,96.7,741,Celestial Vanguard,GlitchChip,6785,95.1
P2391,2025-02-17 10:33:05,67,12235,1,60,Interstellar Agent,Shadow Collective,No,13681,95.4,600,Celestial Vanguard,CyberWraith,6270,84.0
P2392,2025-02-17 03:08:44,180,3772,2,129,Stellar Scout,Lone Wolf,No,13883,90.8,934,Celestial Vanguard,CyberWraith,7606,73.3
P2393,2025-02-17 09:40:40,150,1547,3,117,Cosmic Ensign,Cyber Sentinels,No,6606,87.9,837,Quantum Sovereign,NeonShifter,5183,84.3
P2394,2025-02-16 18:52:35,200,14115,3,45,Nebula Novice,Lone Wolf,No,5746,92.8,337,Celestial Vanguard,GlitchChip,4837,85.6
P2395,2025-02-15 14:03:04,107,11020,4,247,Cosmic Ensign,Shadow Collective,No,13639,96.1,423,Quantum Sovereign,DataDrifter,7475,84.5
P2396,2025-02-17 15:03:22,217,7825,0,169,Cosmic Ensign,Cyber Sentinels,No,1649,95.3,386,Starborne Operative,QuantumBreaker,5400,73.2
P2397,2025-02-16 08:00:19,202,2001,0,263,Stellar Scout,Shadow Collective,No,13306,97.8,870,Celestial Vanguard,NeonShifter,4188,62.3
P2398,2025-02-16 22:38:58,157,12418,3,289,Stellar Scout,Shadow Collective,No,11106,95.2,411,Starborne Operative,QuantumBreaker,1722,69.4
P2399,2025-02-16 11:21:58,294,13440,3,204,Stellar Scout,Lone Wolf,No,2672,89.1,915,Celestial Vanguard,GhostCoder,3673,78.7
P2400,2025-02-16 18:54:55,130,11762,3,80,Stellar Scout,Cyber Sentinels,No,5509,90.0,986,Starborne Operative,NeonShifter,8916,88.2
P2401,2025-02-17 16:19:38,280,10769,1,290,Stellar Scout,Shadow Collective,No,7821,91.1,585,Starborne Operative,DataDrifter,6467,75.5
P2402,2025-02-15 19:37:37,183,14973,4,220,Nebula Novice,Lone Wolf,No,8990,91.4,878,Starborne Operative,QuantumBreaker,2102,81.6
P2403,2025-02-15 17:25:44,59,10348,4,47,Cosmic Ensign,Shadow Collective,No,5068,87.8,354,Celestial Vanguard,NeonShifter,6035,72.0
P2404,2025-02-16 01:01:09,172,19373,3,52,Nebula Novice,Lone Wolf,No,8037,97.4,467,Quantum Sovereign,GhostCoder,4642,96.2
P2405,2025-02-16 09:13:55,73,9050,4,83,Cosmic Ensign,Shadow Collective,No,4419,91.7,472,Quantum Sovereign,RealityBender,3841,72.6
P2406,2025-02-16 14:05:52,205,4773,5,29,Cosmic Ensign,Lone Wolf,No,8021,85.0,780,Celestial Vanguard,RealityBender,1841,67.7
P2407,2025-02-16 23:37:34,105,6680,2,221,Interstellar Agent,Lone Wolf,No,8333,95.4,611,Quantum Sovereign,PixelPirate,4111,63.7
P2408,2025-02-17 23:32:16,173,3197,4,226,Stellar Scout,Shadow Collective,No,7703,96.0,840,Celestial Vanguard,GlitchChip,6715,96.1
P2409,2025-02-17 09:55:43,193,13855,1,293,Nebula Novice,Cyber Sentinels,Yes,3742,87.1,719,Starborne Operative,QuantumBreaker,8549,76.9
P2410,2025-02-15 01:58:57,153,13992,2,161,Interstellar Agent,Shadow Collective,Yes,5624,88.4,604,Celestial Vanguard,DataDrifter,4305,98.6
P2411,2025-02-16 23:19:11,76,5323,0,258,Interstellar Agent,Cyber Sentinels,Yes,9361,94.8,378,Quantum Sovereign,NeonShifter,8800,84.6
P2412,2025-02-17 17:17:53,179,6358,4,24,Nebula Novice,Lone Wolf,No,13981,85.3,552,Celestial Vanguard,CyberWraith,524,71.6
P2413,2025-02-16 01:50:33,159,14722,4,40,Nebula Novice,Cyber Sentinels,No,14861,88.3,391,Celestial Vanguard,NeonShifter,5022,60.6
P2414,2025-02-15 19:50:03,81,11264,5,253,Cosmic Ensign,Lone Wolf,No,11890,97.0,773,Celestial Vanguard,ByteBandit,6936,99.0
P2415,2025-02-15 06:47:10,94,16740,3,121,Stellar Scout,Cyber Sentinels,No,5885,91.5,930,Celestial Vanguard,NeonShifter,426,63.7
P2416,2025-02-15 19:29:49,132,15671,3,213,Nebula Novice,Shadow Collective,No,12252,95.0,479,Quantum Sovereign,CyberWraith,969,89.3
P2417,2025-02-15 20:29:12,427,5,9,378,Interstellar Agent,Shadow Collective,No,480,75.1,0,Cosmic Initiate,GlitchChip,154,51.1
P2418,2025-02-15 10:14:05,212,15025,2,205,Cosmic Ensign,Shadow Collective,No,2588,97.3,363,Starborne Operative,ByteBandit,4694,89.5
P2419,2025-02-16 05:57:15,94,15273,2,174,Nebula Novice,Cyber Sentinels,No,13969,96.3,932,Starborne Operative,ByteBandit,9956,64.6
P2420,2025-02-15 21:51:03,261,11942,1,193,Cosmic Ensign,Cyber Sentinels,No,12215,99.5,740,Starborne Operative,ByteBandit,7027,92.2
P2421,2025-02-16 23:04:41,488,33,5,494,Galactic Commander,Shadow Collective,No,259,51.3,170,Cosmic Initiate,GlitchChip,115,63.2
P2422,2025-02-16 09:43:44,208,3890,4,182,Nebula Novice,Shadow Collective,No,9276,98.3,441,Quantum Sovereign,QuantumBreaker,948,90.3
P2423,2025-02-17 00:54:21,246,9828,3,199,Nebula Novice,Cyber Sentinels,Yes,10606,85.3,942,Quantum Sovereign,PixelPirate,1880,63.8
P2424,2025-02-17 20:56:36,139,15887,1,245,Stellar Scout,Shadow Collective,No,517,88.5,623,Quantum Sovereign,QuantumBreaker,6302,72.4
P2425,2025-02-17 22:20:10,250,9200,2,85,Nebula Novice,Lone Wolf,No,11522,85.3,898,Starborne Operative,DataDrifter,1860,83.0
P2426,2025-02-17 20:01:05,294,16472,4,274,Stellar Scout,Cyber Sentinels,No,6107,95.3,895,Starborne Operative,RealityBender,4030,90.4
P2427,2025-02-16 22:10:04,211,7854,1,101,Interstellar Agent,Cyber Sentinels,Yes,5920,95.2,676,Quantum Sovereign,CyberWraith,6368,92.8
P2428,2025-02-17 16:40:13,205,17312,2,216,Cosmic Ensign,Lone Wolf,No,9451,95.4,534,Quantum Sovereign,DataDrifter,9969,83.2
P2429,2025-02-15 21:03:54,57,19951,5,199,Nebula Novice,Lone Wolf,No,6291,96.4,860,Celestial Vanguard,ByteBandit,3160,91.4
P2430,2025-02-16 14:32:45,53,19542,2,266,Stellar Scout,Lone Wolf,No,8851,88.6,756,Quantum Sovereign,DataDrifter,298,87.3
P2431,2025-02-15 05:11:00,193,15161,2,287,Cosmic Ensign,Shadow Collective,No,10904,95.4,318,Celestial Vanguard,QuantumBreaker,5694,94.8
P2432,2025-02-15 11:27:32,223,13359,5,259,Nebula Novice,Cyber Sentinels,No,7831,86.5,847,Quantum Sovereign,ByteBandit,7427,74.3
P2433,2025-02-16 08:54:48,63,19997,4,36,Stellar Scout,Cyber Sentinels,No,11362,98.6,346,Celestial Vanguard,PixelPirate,9691,96.4
P2434,2025-02-17 16:33:54,123,7820,4,30,Interstellar Agent,Shadow Collective,No,4618,92.2,806,Starborne Operative,Error404,2848,61.7
P2435,2025-02-15 21:41:25,115,9811,0,264,Stellar Scout,Lone Wolf,No,8426,86.2,854,Quantum Sovereign,Error404,106,64.8
P2436,2025-02-15 13:10:15,425,49,8,425,Galactic Commander,Shadow Collective,No,496,66.0,129,Cosmic Initiate,Error404,71,69.4
P2437,2025-02-17 08:33:07,156,14772,2,267,Nebula Novice,Cyber Sentinels,No,9890,88.3,487,Celestial Vanguard,CyberWraith,6986,74.7
P2438,2025-02-17 23:59:28,56,18816,1,74,Stellar Scout,Cyber Sentinels,No,1732,96.0,381,Quantum Sovereign,ByteBandit,3724,67.1
P2439,2025-02-16 00:04:06,195,2531,0,272,Cosmic Ensign,Cyber Sentinels,No,6778,98.1,574,Starborne Operative,RealityBender,9108,75.1
P2440,2025-02-17 10:27:41,192,8705,0,223,Interstellar Agent,Cyber Sentinels,No,14447,99.9,691,Quantum Sovereign,QuantumBreaker,4700,79.0
P2441,2025-02-15 02:46:37,252,13892,0,240,Interstellar Agent,Lone Wolf,No,7924,92.9,933,Starborne Operative,GlitchChip,4288,64.9
P2442,2025-02-15 08:35:01,458,11,9,306,Solar Admiral,Shadow Collective,No,414,77.8,23,Cosmic Initiate,RealityBender,166,41.8
P2443,2025-02-16 01:06:39,119,16235,5,239,Cosmic Ensign,Lone Wolf,No,7947,96.3,760,Quantum Sovereign,RealityBender,3790,92.2
P2444,2025-02-15 16:22:41,168,11492,5,163,Interstellar Agent,Lone Wolf,No,14155,99.6,897,Quantum Sovereign,Error404,9667,93.5
P2445,2025-02-15 15:50:01,291,16829,4,164,Interstellar Agent,Shadow Collective,No,13130,85.6,304,Celestial Vanguard,CyberWraith,3606,67.7
P2446,2025-02-17 15:51:34,117,18844,1,33,Interstellar Agent,Cyber Sentinels,Yes,3021,90.9,779,Celestial Vanguard,CyberWraith,4390,77.9
P2447,2025-02-15 14:43:57,248,15226,2,65,Interstellar Agent,Cyber Sentinels,No,6095,86.2,782,Starborne Operative,DataDrifter,963,67.7
P2448,2025-02-17 10:55:26,91,3940,3,109,Interstellar Agent,Cyber Sentinels,No,14681,85.4,354,Quantum Sovereign,QuantumBreaker,9166,97.3
P2449,2025-02-17 13:22:44,213,1426,4,283,Interstellar Agent,Lone Wolf,Yes,3224,96.6,814,Starborne Operative,QuantumBreaker,5089,88.1
P2450,2025-02-15 16:52:09,440,44,8,423,Galactic Commander,Shadow Collective,No,68,57.8,264,Cosmic Initiate,RealityBender,194,55.9
P2451,2025-02-15 06:53:58,267,15872,3,239,Stellar Scout,Shadow Collective,No,5969,87.3,728,Celestial Vanguard,DataDrifter,7499,64.6
P2452,2025-02-15 00:54:35,51,13941,4,230,Interstellar Agent,Shadow Collective,No,12594,97.5,403,Celestial Vanguard,GhostCoder,3953,74.0
P2453,2025-02-16 20:11:29,159,18998,4,191,Stellar Scout,Lone Wolf,No,3543,90.1,625,Celestial Vanguard,GhostCoder,6323,81.5
P2454,2025-02-17 12:46:24,227,17099,5,266,Stellar Scout,Lone Wolf,No,6626,86.3,941,Celestial Vanguard,RealityBender,3779,89.0
P2455,2025-02-17 22:56:11,113,16742,5,35,Nebula Novice,Shadow Collective,No,778,98.2,661,Quantum Sovereign,RealityBender,7307,91.8
P2456,2025-02-17 11:02:04,482,50,5,458,Universal Archon,Shadow Collective,No,323,69.5,0,Cosmic Initiate,CyberWraith,174,67.3
P2457,2025-02-15 10:59:29,201,14715,0,66,Cosmic Ensign,Lone Wolf,No,10471,99.6,652,Quantum Sovereign,DataDrifter,3870,92.2
P2458,2025-02-16 12:46:55,73,13895,1,28,Interstellar Agent,Cyber Sentinels,No,13016,92.6,628,Quantum Sovereign,PixelPirate,6614,62.1
P2459,2025-02-17 12:19:04,99,1875,4,293,Nebula Novice,Shadow Collective,No,10967,92.8,569,Starborne Operative,QuantumBreaker,9396,68.2
P2460,2025-02-15 18:10:51,185,3006,5,287,Interstellar Agent,Shadow Collective,No,12906,99.5,554,Celestial Vanguard,GhostCoder,2475,71.8
P2461,2025-02-17 03:03:56,230,14906,3,218,Stellar Scout,Cyber Sentinels,No,8540,96.2,547,Starborne Operative,Error404,6769,71.4
P2462,2025-02-15 21:56:55,481,13,6,400,Galactic Commander,Shadow Collective,No,267,59.3,88,Galactic Cadet,RealityBender,157,60.2
P2463,2025-02-16 16:47:20,60,19234,2,198,Cosmic Ensign,Lone Wolf,No,6687,87.1,788,Starborne Operative,DataDrifter,1772,94.5
P2464,2025-02-15 13:38:05,74,5280,5,258,Interstellar Agent,Shadow Collective,No,615,88.8,406,Quantum Sovereign,GhostCoder,4233,70.4
P2465,2025-02-17 23:53:37,137,6967,1,175,Interstellar Agent,Lone Wolf,No,13578,90.0,417,Celestial Vanguard,Error404,3016,62.7
P2466,2025-02-16 02:59:38,413,16,7,476,Galactic Commander,Shadow Collective,No,152,53.1,14,Galactic Cadet,RealityBender,55,50.6
P2467,2025-02-17 16:24:56,224,11896,5,289,Nebula Novice,Shadow Collective,No,5618,93.0,830,Celestial Vanguard,GlitchChip,3800,81.8
P2468,2025-02-15 18:11:03,458,28,5,426,Galactic Commander,Shadow Collective,No,310,51.4,0,Cosmic Initiate,CyberWraith,142,43.8
P2469,2025-02-17 12:09:19,243,18730,4,80,Interstellar Agent,Cyber Sentinels,No,14917,90.5,554,Celestial Vanguard,GlitchChip,8082,77.0
P2470,2025-02-17 12:25:06,154,4494,2,70,Nebula Novice,Lone Wolf,No,11244,86.6,969,Starborne Operative,QuantumBreaker,7677,94.6
P2471,2025-02-16 17:22:23,224,3605,5,106,Stellar Scout,Shadow Collective,No,5115,93.4,308,Quantum Sovereign,GlitchChip,2306,78.3
P2472,2025-02-15 05:21:03,456,32,10,326,Solar Admiral,Shadow Collective,No,256,79.8,0,Cosmic Initiate,RealityBender,165,48.5
P2473,2025-02-16 11:29:42,291,9270,0,289,Nebula Novice,Lone Wolf,No,13497,97.0,850,Quantum Sovereign,NeonShifter,2829,82.6
P2474,2025-02-15 03:15:24,116,4174,4,219,Cosmic Ensign,Lone Wolf,No,1039,87.3,878,Starborne Operative,GhostCoder,6994,70.1
P2475,2025-02-15 09:13:46,213,11452,4,251,Stellar Scout,Lone Wolf,Yes,3262,88.6,694,Celestial Vanguard,PixelPirate,3023,99.6
P2476,2025-02-15 03:11:08,191,1267,2,298,Nebula Novice,Lone Wolf,No,14639,92.9,864,Quantum Sovereign,RealityBender,213,88.0
P2477,2025-02-15 00:00:13,424,30,9,339,Universal Archon,Shadow Collective,No,376,59.2,0,Cosmic Initiate,RealityBender,98,40.3
P2478,2025-02-15 05:08:06,469,5,8,446,Galactic Commander,Shadow Collective,No,104,74.9,193,Galactic Cadet,GlitchChip,78,51.0
P2479,2025-02-15 05:01:52,300,3220,4,50,Interstellar Agent,Cyber Sentinels,No,11624,98.4,765,Quantum Sovereign,NeonShifter,2830,93.3
P2480,2025-02-17 02:34:28,267,6068,5,229,Stellar Scout,Shadow Collective,No,14458,88.6,897,Starborne Operative,PixelPirate,3380,82.4
P2481,2025-02-17 08:10:07,259,18714,3,157,Cosmic Ensign,Shadow Collective,No,1368,94.1,535,Starborne Operative,CyberWraith,6051,94.0
P2482,2025-02-16 12:42:40,266,5866,4,133,Cosmic Ensign,Shadow Collective,No,11110,92.7,923,Starborne Operative,PixelPirate,1437,86.5
P2483,2025-02-15 01:56:50,295,19189,3,207,Stellar Scout,Cyber Sentinels,No,2950,93.8,388,Celestial Vanguard,Error404,9954,86.8
P2484,2025-02-15 04:09:28,274,10753,0,239,Interstellar Agent,Lone Wolf,No,11291,87.4,343,Starborne Operative,GhostCoder,9861,91.2
P2485,2025-02-16 12:59:35,237,4141,2,188,Cosmic Ensign,Lone Wolf,Yes,1663,93.4,930,Starborne Operative,GhostCoder,2749,80.5
P2486,2025-02-16 00:33:11,127,18564,5,267,Cosmic Ensign,Lone Wolf,No,14289,85.7,478,Celestial Vanguard,NeonShifter,9154,96.5
P2487,2025-02-16 13:37:45,138,18696,0,272,Stellar Scout,Cyber Sentinels,No,9633,94.6,323,Celestial Vanguard,GhostCoder,438,63.2
P2488,2025-02-17 17:47:12,271,7891,5,184,Interstellar Agent,Shadow Collective,No,11274,98.6,431,Celestial Vanguard,CyberWraith,6221,94.9
P2489,2025-02-16 06:42:17,229,18931,2,237,Nebula Novice,Cyber Sentinels,No,11879,94.8,413,Starborne Operative,DataDrifter,6328,94.3
P2490,2025-02-15 19:53:37,125,10353,3,39,Nebula Novice,Cyber Sentinels,No,6151,86.7,340,Celestial Vanguard,GhostCoder,2377,72.3
P2491,2025-02-15 19:36:39,62,12781,3,268,Stellar Scout,Shadow Collective,No,8436,89.3,695,Starborne Operative,RealityBender,8806,68.5
P2492,2025-02-16 08:00:04,468,39,5,458,Interstellar Agent,Shadow Collective,No,345,42.3,213,Cosmic Initiate,CyberWraith,167,49.2
P2493,2025-02-17 08:05:35,179,1470,2,88,Nebula Novice,Lone Wolf,No,3690,85.2,877,Celestial Vanguard,CyberWraith,7582,70.0
P2494,2025-02-17 23:39:32,160,19194,5,115,Interstellar Agent,Shadow Collective,No,7861,90.4,665,Celestial Vanguard,NeonShifter,5537,80.4
P2495,2025-02-16 16:35:31,148,18714,2,32,Interstellar Agent,Shadow Collective,No,8707,92.2,471,Quantum Sovereign,PixelPirate,5177,95.0
P2496,2025-02-16 13:08:52,107,2473,0,47,Stellar Scout,Shadow Collective,No,7138,94.6,648,Starborne Operative,DataDrifter,4781,77.8
P2497,2025-02-16 13:06:58,199,9700,5,280,Cosmic Ensign,Shadow Collective,No,5196,97.3,618,Celestial Vanguard,RealityBender,5489,86.7
P2498,2025-02-16 04:04:52,100,16806,0,238,Cosmic Ensign,Lone Wolf,No,1575,92.8,904,Celestial Vanguard,GlitchChip,3341,81.4
P2499,2025-02-16 08:06:12,143,12411,2,163,Stellar Scout,Cyber Sentinels,No,2190,95.0,552,Quantum Sovereign,NeonShifter,4831,63.1
P2500,2025-02-17 00:37:22,266,16139,5,64,Nebula Novice,Lone Wolf,Yes,2268,95.7,686,Celestial Vanguard,GhostCoder,4925,97.6
P2501,2025-02-15 14:06:11,262,9651,4,21,Cosmic Ensign,Lone Wolf,No,2127,99.9,528,Quantum Sovereign,PixelPirate,9495,90.8
P2502,2025-02-16 10:14:53,204,7733,5,176,Interstellar Agent,Shadow Collective,No,8966,93.0,517,Quantum Sovereign,ByteBandit,6947,63.3
P2503,2025-02-16 22:00:36,229,18250,5,266,Interstellar Agent,Shadow Collective,No,12414,89.7,990,Starborne Operative,ByteBandit,4899,67.6
P2504,2025-02-17 09:29:00,212,11422,1,54,Interstellar Agent,Lone Wolf,No,10988,96.8,628,Starborne Operative,GlitchChip,2298,99.7
P2505,2025-02-15 01:26:40,228,17059,2,51,Stellar Scout,Lone Wolf,No,9208,96.3,609,Celestial Vanguard,Error404,6118,81.5
P2506,2025-02-17 22:31:33,158,19783,2,211,Nebula Novice,Lone Wolf,No,8951,86.4,335,Celestial Vanguard,ByteBandit,4061,78.0
P2507,2025-02-15 15:16:12,466,45,10,361,Solar Admiral,Shadow Collective,No,157,44.4,133,Galactic Cadet,GlitchChip,101,45.3
P2508,2025-02-16 02:55:35,64,6935,2,197,Cosmic Ensign,Shadow Collective,Yes,2165,96.5,483,Quantum Sovereign,GhostCoder,4523,90.9
P2509,2025-02-16 00:14:38,500,19,9,332,Universal Archon,Shadow Collective,No,253,68.0,0,Cosmic Initiate,Error404,115,59.0
P2510,2025-02-17 21:40:25,467,48,5,311,Universal Archon,Shadow Collective,Yes,323,74.1,0,Galactic Cadet,CyberWraith,103,46.2
P2511,2025-02-17 01:29:45,96,13299,1,145,Cosmic Ensign,Shadow Collective,No,12138,91.1,483,Quantum Sovereign,ByteBandit,8215,61.5
P2512,2025-02-15 12:27:21,74,12796,5,65,Cosmic Ensign,Lone Wolf,No,12419,88.4,659,Starborne Operative,GhostCoder,2241,86.0
